source,target,best_lag,p_value
EGKK,EDDM,1,0.0045798115920644205
EGKK,EDDF,1,0.020593696871290843
EGKK,EHAM,5,2.7343181077078853e-06
EGKK,EGLL,3,1.8737479779949746e-08
EGKK,LFPG,6,0.04524389273737801
EGKK,LIRF,2,0.011068099238243017
EGKK,EIDW,3,2.8168406126647443e-07
EGKK,LEBL,1,0.00026102604660419785
EGKK,LEMD,8,0.00019823431963029908
EDDM,EGKK,1,0.0005605912600813086
EDDM,EDDF,3,0.02580962356130266
EDDM,EHAM,1,0.00014948500487028498
EDDM,EGLL,5,2.4816362985314856e-08
EDDM,LFPG,3,8.218410227133277e-07
EDDM,LIRF,3,5.095938569758853e-05
EDDM,EIDW,6,2.3672204257532985e-12
EDDM,LEBL,4,2.906903057615293e-12
EDDM,LEMD,5,0.0006464257209819801
EDDF,EGKK,2,0.03517698899544613
EDDF,EDDM,1,0.20480536934275326
EDDF,EHAM,1,0.07182276369710577
EDDF,EGLL,2,5.420243044406401e-08
EDDF,LFPG,1,0.06488227957484913
EDDF,LIRF,3,0.001124095156182145
EDDF,EIDW,5,3.975571649084005e-06
EDDF,LEBL,3,0.005812381077481306
EDDF,LEMD,2,2.7903991564460514e-05
EHAM,EGKK,1,3.834228205347941e-09
EHAM,EDDM,1,0.4105999980146121
EHAM,EDDF,1,0.20415403300593346
EHAM,EGLL,2,2.7857657192995387e-06
EHAM,LFPG,1,0.10390369252002084
EHAM,LIRF,2,0.0490052542459141
EHAM,EIDW,1,1.9550699446124614e-08
EHAM,LEBL,6,3.307981960189597e-05
EHAM,LEMD,1,0.00015668191264741338
EGLL,EGKK,1,3.467665891391606e-11
EGLL,EDDM,2,0.6185441806534773
EGLL,EDDF,2,0.015725243165664718
EGLL,EHAM,8,0.0014662015321345809
EGLL,LFPG,6,0.0001149647436550458
EGLL,LIRF,6,3.1482621807299445e-07
EGLL,EIDW,1,2.3050178484267157e-30
EGLL,LEBL,3,1.7607546279161766e-12
EGLL,LEMD,2,7.128714317093412e-16
LFPG,EGKK,1,0.0009724808240426169
LFPG,EDDM,1,0.19462264031636248
LFPG,EDDF,1,0.01786428211655474
LFPG,EHAM,3,0.0010115977637011409
LFPG,EGLL,3,1.3015479491959726e-20
LFPG,LIRF,4,4.343521970967608e-09
LFPG,EIDW,4,2.341852049728383e-19
LFPG,LEBL,3,2.2980711563869687e-06
LFPG,LEMD,3,2.3569655158739727e-07
LIRF,EGKK,4,0.0007599850688715853
LIRF,EDDM,3,0.19837889122096886
LIRF,EDDF,7,0.045243404275243745
LIRF,EHAM,3,3.401411293693452e-05
LIRF,EGLL,8,8.477597805172134e-09
LIRF,LFPG,8,0.002291665278691832
LIRF,EIDW,3,0.00013893415647106124
LIRF,LEBL,4,0.0026249227811787476
LIRF,LEMD,2,0.0009237277677339173
EIDW,EGKK,8,1.6482838235835202e-08
EIDW,EDDM,3,0.33952060844869675
EIDW,EDDF,8,0.24020143044625047
EIDW,EHAM,8,0.014352388119649291
EIDW,EGLL,8,3.5844570732533704e-12
EIDW,LFPG,8,0.00613633671934768
EIDW,LIRF,7,5.2210074614070676e-05
EIDW,LEBL,4,1.1571652930117407e-08
EIDW,LEMD,1,1.393899328579902e-10
LEBL,EGKK,1,0.007809254349851277
LEBL,EDDM,1,0.4875177668635037
LEBL,EDDF,1,0.19675733992598893
LEBL,EHAM,4,0.029863917940042898
LEBL,EGLL,3,0.011368661402681229
LEBL,LFPG,3,0.06328042280544198
LEBL,LIRF,4,0.03320775030020257
LEBL,EIDW,5,0.00012734358772035877
LEBL,LEMD,1,4.626523913866859e-05
LEMD,EGKK,8,2.459982345997867e-07
LEMD,EDDM,8,0.30140011413183415
LEMD,EDDF,2,0.10300864252086249
LEMD,EHAM,7,0.11528547391549471
LEMD,EGLL,7,0.20480702863841285
LEMD,LFPG,2,0.00010783138863446805
LEMD,LIRF,6,0.015587047934885773
LEMD,EIDW,1,0.004766847699262428
LEMD,LEBL,1,1.923949863525815e-09
